kshkod,telnevclear,user_citycode,rrrdi_plain,residential_area_plain,ethnic_fractionalization,religious_fractionalization,fidesz_cv_14,gini_2016,gini_2011,population,income_pc_2011,income_pc_2016,fragmentation,user,popdensity_residental,sw,jaras_cv,stdist_new,fragm_relstdev_x_clc_new,gini_delta,gini_change,user_rate,county,county_id,km_to_any_border,pct_at_least_hs,pct_over60,pct_unemployed,foreign_2011,foreign_2015,foreign_delta,foreign_change,diversity,radii,d500l,d500div,d1kl,d1kdiv,diversity_com,radii_com,d500l_com,d500div_com,d1kl_com,d1kdiv_com,rrrdi_plain_scaled,stdist_new_scaled,diversity_scaled,radii_scaled,d500div_scaled,log_d500l,log_d500div,diversity_com_scaled,radii_com_scaled,log_d500l_com,log_d500div_com,z_rrrdi_plain,z_fragm_relstdev_x_clc_new,z_stdist_new,z_fragmentation,z_gini_2011,z_gini_2016,z_sw,z_ethnic_fractionalization,z_religious_fractionalization,z_fidesz_cv_14,z_jaras_cv,z_income_pc_2011,z_income_pc_2016,z_population,z_popdensity_residental,z_user,z_residential_area_plain,z_user_rate,z_km_to_any_border,z_pct_at_least_hs,z_pct_over60,z_pct_unemployed,z_foreign_2011,z_foreign_2015,z_foreign_delta,z_diversity,z_radii,z_d500l,z_d500div,z_d1kl,z_d1kdiv,z_rrrdi_plain_scaled,z_stdist_new_scaled,z_diversity_scaled,z_d500div_scaled,z_diversity_com_scaled,z_radii_com_scaled,z_d500l_com,z_d500div_com,ps0,ps1,ps2
3210,Inarcs,15545,.49288589,10300000,.096047997,.70979953,.076346003,.47468361,.45914441,4570,704042.31,1015153,.33172321,1577,.0004282,.24892721,.0925868,671.46448,2.6081109,1.0338439,.033283774,.34507659,Pest,14,86.710999,14.3,.21686748,.06827309,4234,2530,-.40236127,-.51476884,.11134799,1.269399,7,.063027911,3,.030135605,.17216256,1.2986851,4,.080506742,2,.02769419,.030523684,41.582787,.0068956139,.078611977,.0039032239,1.9459101,.061121356,.010661769,.08042562,1.3862944,.077430137,.10285380636135,.3228901356964764,-.7556464641299493,.6458862774087869,-.4216392025772491,-.2728392325107479,-.0488377812898375,-.3433044813267459,.4070808143204621,-.4264854318614224,1.012343694789575,.0606800640184705,.0866594614454189,-.3657425449124755,-.7645973561498936,-.316059918774566,-.3103325138805683,.0939714990356398,.7009051165414419,-1.315768095667692,-.4880403424760147,.1339336215806114,-.1082643325289443,-.2709608875296436,-.0726679093052637,.3410226132536758,-.7004980056670567,-.3693163908344692,.1683652228704321,-.4739545345918336,.0736808975203321,.1380647980858067,-.791302321720175,.3176475475859178,.1561220652482967,.2385842085327057,-.7150824416905504,-.2279361213984501,-.2825124317771407,-.46190867,-.47805789,-.56468964
3216,Sasd,17156,.78437543,3775251,.2339538,.54918921,.0245442,.45120609,.4304893,3344,632907.38,846522,.2267327,1606,.00086929998,.32196131,.072277002,635.82428,0,1.0481238,.047001742,.48026314,Bacs-Kiskun,2,69.940002,21.9,.17145506,.115848,0,11,11,2.4849067,.074146278,1.2534791,6,.037245788,3,.025442572,.1867719,1.4232366,2,.047096271,2,.047096271,.051794544,41.985291,.0048960899,.082770802,.0024594455,1.7917595,.036568917,.012333081,.093980372,.69314718,.046020877,1.183477496198707,-.4435302960147073,-.8015557114774348,-1.175369739441163,-1.214476524251338,-.9547151792935854,.780207324995428,1.238255683242299,-1.434112635355421,-1.34855357207238,.1515885629940268,-.2892727849983662,-.6285657846260014,-.4236202813473233,.3317728749370692,-.3134225403242603,-.7362181472032844,1.618038958207153,.2187799667215742,-.6719258258168794,-1.282042982019483,1.657887275043118,-.1083177117944912,-.2711402681733712,-.0703984045523449,-.1899523968926847,-.7123558002602336,-.4386915508283945,-.2608894155027489,-.4739545345918336,-.0394064455441545,1.465303224736319,-.7821813112183325,-.1314879780387225,-.2253620272210693,.5053146857669799,-.5709897771735552,-.5616743676827851,-.6166796122483615,.48304012,.53122085,.46539041
3217,Kal,41157,.50920433,7604030,.21606439,.58025461,.20476919,.4766922,.41828731,3749,512017.5,811146,.2294552,840,.00046040001,.2977393,.077717401,714.69989,0,1.1396286,.13070247,.22405975,Heves,10,63.400002,23.6,.28723404,.088235296,36900,33000,-.10568819,-.11170079,.13365431,2.4836631,4,.053928342,2,.037112847,0,5.3204765,2,.34657359,2,.34657359,.03213824,45.108013,.0084355418,.15675546,.0034036669,1.3862944,.052524462,0,.33579987,.69314718,.29756328,.1633502935600606,-.4435302960147073,-.6999535842861824,-1.128142874831929,-1.552084586447876,-.2145022794653696,.5052516263088163,1.033092612961766,-1.077987202273471,1.859437596360784,.3821596058570613,-.8839982133230802,-.778608234146093,-.4045008007142781,-.6845630410927733,-.3830857090461289,-.4863047835983831,-1.270349371231557,.0307709239912054,-.5279084005055001,.7422670049059555,.7733772759933801,-.1078525027962199,-.2687910867299695,-.0726088600475638,.6593977657436735,.2039343087353297,-.5774418708162451,.0168636478210688,-.6563633994103343,.2418104786260732,.2388082748555307,-.7114183171148025,.6635480444890957,.0241260116231502,-1.462964047852303,1.999652352362797,-.5616743676827851,2.378653554289412,-.33418578,-.30147368,-.64868665
3223,Kakucs,20342,0,4297634,.1941056,.61160761,.052095599,.48303601,.441861,2781,663496.31,912113,.2291785,817,.00063690002,.31186041,.0925868,478.879,0,1.0931854,.089095846,.29377922,Pest,14,91.560997,34.799999,.23925172,.050869707,0,50,50,3.9318256,.1841878,1.1600184,6,.12279186,2,.023902999,.34657359,1.3819242,3,.25993019,2,.14058378,0,31.353432,.012059246,.075949371,.0080394968,1.7917595,.11581832,.022691058,.090478107,1.0986123,.23105632,-1.72439585671384,-.4435302960147073,-1.003721811124347,-1.132942745929052,-.8998412233083343,-.0302540364263862,.6655471625901633,.7812601384732426,-.7185648872142418,-.8581407588646037,1.012343694789575,-.1387885615951622,-.3503705588663811,-.4501987198569638,-.2458657863801103,-.3851774229894749,-.7021209865627723,-.4843452452678037,.8403307194031092,.4209117611299402,-.0966684196520896,-.4235439654492936,-.1083177117944912,-.2711374909422853,-.0626359171833929,1.380655457377034,-.7819690440116276,-.4386915508283945,1.16339398230445,-.6563633994103343,-.0765053156947875,-1.766522331373092,-1.023106380000243,1.477508981003188,1.249033782881492,2.158379760615946,-.6082203104584698,-.3948052445406176,1.512057569746915,-1.9725654,-2.3328204,-2.4567597
3227,Devecser,19753,.3320787,5650392,.2259057,.49904799,.085147299,.45273259,.43451691,4963,593414.69,879931,.31565359,1390,.00076540001,.28306279,.099486798,653.61652,0,1.0419217,.041066829,.28007254,Veszprem,19,82.739998,4.4000001,.20833333,.20833333,81304,50370,-.38046861,-.47879189,.10660098,4.6813965,12,.1597272,8,.12396192,.34657359,6.9906421,4,.34657359,3,.25993019,.021359341,42.040691,.0068565872,.30110797,.010273673,2.4849067,.14818481,.022291655,.4496389,1.3862944,.29756328,-.4932981537082676,-.4435302960147073,-.7786369784195274,.3671287681550078,-1.103039666862697,-.9103797181909054,.3386515233423586,1.145956756348318,-2.008918029292631,-.2698230271932925,1.304774383366567,-.4835595727804826,-.4868660956838729,-.3471895674092984,.0735256624589805,-.3330664625748133,-.6138233068263762,-.6388717922155753,.5867485522607672,-2.154457439460655,-.6372536220501471,4.620443208926504,-.1072926886943434,-.2675541507309429,-.072663551829632,.2732691662388719,1.840893857710368,-.0224405908648426,1.77834196587595,.4380897895006696,2.334600010086068,-.4337629388604827,-.7809258907478901,.3088813432523561,1.839361584872403,2.094637621579603,3.209808713076826,-.2279361213984501,2.378653554289412,-.85891473,-1.6628741,-.88857973
3229,Nyirabrany,61559,.66429389,12700000,.1761048,.76753151,.196089,.4869476,.4575505,4000,453401.41,688070,.34089381,878,.00028899999,.3042753,.063849203,1421.769,2.733263,1.0642489,.062269311,.21950001,Hajdu-Bihar,9,0,24.200001,.29551822,.056022409,0,0,0,0,.15589145,3.1691756,11,.14973015,7,.11780062,.25993019,3.1720068,2,.14058378,2,.14058378,.04061193,86.92054,.0095304996,.19374909,.0091538252,2.3978953,.13952726,.015890958,.19392218,.69314718,.13154022,.7383055686110737,.3596673811773132,.2108441855041094,.8049672763619113,-.4657401426390847,.083353148228108,.5794449687022999,.5748196459450613,1.068904760293015,1.704930793386968,-.2055922850019278,-1.1723638143479,-1.300618199013088,-.3926514435812057,-1.110584106376884,-.3796298338353835,-.1536788985499986,-1.321755016604091,-1.791824171933683,-.4770787114789471,.8871097964993644,-.2584889244743607,-.1083177117944912,-.2711410514949595,-.0725878240666648,.9767854344446043,.7145314091867504,-.0918157508587679,1.611897869473248,.2556809246821689,2.186131997115139,.7675413766635625,.2360816485075616,.9094988127210786,1.543468549331309,1.073128434378026,.4914332841063091,-.5616743676827851,.3183703145917815,.70966864,-.15619823,.089001469
3243,Kiskunhalas,2147,.48773459,16900000,.1520776,.72447509,.14814711,.4854607,.4745709,29667,610010.88,904676,.2987633,11307,.0016808,.1326966,.071411699,1331.036,0,1.0229466,.022687282,.38113055,Baranya,3,27.51,23.4,.30409357,.046783626,973556,498286,-.48817891,-.66978014,.017050283,2.8430772,23,.0046741138,14,.0027339032,.051812407,2.8617499,13,.034947027,4,.010500828,.029305998,79.97657,.0010244825,.17082901,.00028084859,3.1354942,.0046632239,.0031131981,.17195098,2.5649493,.034350242,.0837566595566215,-.4435302960147073,.0939681443598066,.0741352687669735,.0051849714853087,.0401680322535095,-1.368227023047656,.2992659102723858,.5753174559859403,.8515687438287802,.1149159203038661,-.4019135729025378,-.3819135738223095,.8190515426122998,2.348785995397053,.5688260233452539,.1204649282784982,.5004369293300511,-1.00097889907377,-.5448516840420602,1.037043457549902,-.5544322282187578,-.0960438090432431,-.2356575804983586,-.0726849902875248,-1.004875866251438,.4716402750219642,.7406861690683358,-.8031854076013615,1.532542978411673,-.5866139667454595,.0620848342374811,.0787266260772288,-1.001133176213823,-.8010044307288512,-.966118081260589,.2578703096799865,1.273885986881057,-.7381947744639723,.09956874,.48638719,.63455653
3250,Kunszentmarton,11345,.67209262,10200000,.042981699,.70116812,.0954713,.47128469,.4777588,8920,600455.63,917772,.32876271,2894,.00082239998,.2362888,.051393699,2498.396,2.1711471,.986449,-.013643649,.32443947,Jasz-Nagykun-Szolnok,11,87.510002,29.6,.24444444,.069841273,626070,1265339,1.0210807,.70363235,.089369856,.88791269,5,.072255112,2,.011919953,.054560553,.89572179,3,.097008139,1,0,.041646849,154.81544,.0055378871,.055020344,.0044773556,1.6094379,.069764011,.0033808958,.05550424,1.0986123,.092586599,.7672173908961605,.1944837933735338,1.597680853282363,.594530836076883,.0933885007662845,-.3715568483968015,-.1923023640707404,-.9518904852527943,.3081326742143777,-.0860565902454985,-.7334724293199847,-.448921232965051,-.3263686869239852,-.1603851603353239,.2152011803412258,-.1962865594968884,-.3168597478526753,-.1386875164133135,.7238745173284399,-.0196118334062234,-.0058774264749453,.1841667890835061,-.1004246657904874,-.1810349282898765,-.0723845900592926,.0273316814641522,-.9846442688311489,-.5080667108223198,.3219917858786639,-.6563633994103343,-.3652590531301866,.8321172562999301,1.774625843555955,.0126732976778121,.3078227154334985,-.9233952817757661,-.9800071027166861,-.3948052445406176,-.1174676083994504,1.8432457,1.4429384,1.5357488
3252,Zalaszentgrot,10742,.68393773,10500000,.075089,.55718631,.1690778,.45928839,.4354589,6896,651248.63,931287,.36315769,530,.00061510003,.34811381,.043134499,2742.1321,7.8889899,1.0547227,.053277858,.076856151,Zala,20,57.75,18.4,.32653061,.045918368,195930,184960,-.055989098,-.057617564,.045767527,4.2459607,27,.058971766,20,.05038311,.16094379,4.744381,6,.14978661,5,.12275294,.042304855,169.61412,.0028309426,.26263317,.0036476888,3.2958369,.057298407,.009955151,.29346287,1.7917595,.13957636,.8111301446894724,1.874731191062926,1.911644884694612,1.191175828556253,-1.076976384820281,-.7199746618366146,1.077076771889526,-.5836708308096399,-1.342436084472593,1.224133476927374,-1.083507828918453,-.1990418391705153,-.2690466690230343,-.255935354906394,-.3000504667614385,-.4112783752390523,-.2972780459363541,-2.929894667620446,-.1316528114219819,-.9684321566247909,1.429338458699652,-.5821487992694788,-.1058475654792797,-.2579698550424577,-.0725989680324212,-.5949984996189095,1.516563916637649,1.018186809044037,.1008332035347596,2.626996167322677,.5615820819623809,.8731748418062703,2.109973780366996,-.5953638936657154,.0886029882270131,.125812661812246,1.549592384602099,.1058021248858849,.4104157525266112,2.1094046,1.7829936,2.0941095
3255,Godollo,1782,.77530158,49800000,.097332001,.75059402,.1029383,.55003941,.54262,31837,1104289,1465310,.35905021,13730,.00068649999,.1115764,.0810415,1645.068,1.569523,1.0136733,.01358067,.43125921,Pest,14,68.18,45.099998,.20839937,.053090334,150119067,59807322,-.60160077,-.92030066,.0076820874,2.1271734,42,.003809853,8,.0011879856,.033156276,2.1793983,10,.017232487,4,.0064821695,.043744206,92.818329,.00043344015,.12001977,.00021496022,3.7376697,.0038026138,.0018707494,.12296641,2.3025851,.017085692,1.149838481258835,.0176903044408205,.4984825091670825,1.119924018109814,1.887985812673205,1.915777632501834,-1.607972498271903,-.3285790070477701,.8747378856418814,.0468554708131903,.5230391515234031,2.029719097758769,1.99593860404537,.9214941919300973,-.1225832360525778,.7891835400725226,2.267924905101723,1.065577994083667,.1681842067040983,1.293487470017114,-.6360989274015292,-.3524112580341765,1.78427688930303,3.987801354214554,-.0727075655627837,-1.138586864529646,-.0615934162190312,2.058814208952917,-.8175747566492165,.4380897895006696,-.6238657198457086,.9629861018545129,.369729512360546,-1.133893844154198,-.8184138637550539,-1.164404731441169,-.26285611953194,.7732786174545548,-.9153732926680915,.94237226,1.2252488,1.4083495
3261,Fot,2942,.78875941,34300000,.077279396,.76147002,.1331329,.54239792,.52641392,18895,923404.63,1250915,.32563871,7467,.00055250002,.1391311,.056689098,1141.51,0,1.0303639,.029912058,.39518392,Pest,14,54.279999,31.9,.28638497,.048513301,3628820,351130,-.9032383,-2.3355041,.040196497,1.2947825,12,.019163258,4,.0055973688,.10332569,1.3586266,3,.034019135,2,.021306504,.045459919,65.790596,.0023167133,.074624412,.0011044688,2.4849067,.018981956,.0059551457,.078304045,1.0986123,.033453282,1.199729996874263,-.4435302960147073,-.1501661928762752,.5403392600216423,1.439591485644704,1.693839789830005,-1.295185931895291,-.5585504718406719,.9994174208775826,.5843171025384242,-.5090466489072431,1.139846911199529,1.086611631949598,.3105205663674547,-.4556450966030314,.2196007388909776,1.256203639425128,.6588719980221336,-.2314068659250463,.1752351193485819,.7274216752402846,-.4990260549593221,-.0625681259650329,-.2461367142849306,-.07276760293507,-.6745130635950752,-.6815913823438995,-.0224405908648426,-.5619511052503912,-.291545669773333,-.5176134500420749,1.070041445538721,-.2427370847281261,-.7108707089164381,-.5833823768391248,-.512561911758696,-.7376356704807188,-.3948052445406176,-.7474754252649756,.58499253,.79830736,.87382019
3279,Barcs,6744,.72239929,13100000,.2416392,.63107479,.17318261,.47498429,.45480391,11654,633382.31,861526,.30107111,4796,.00086829998,.204806,.054773301,2314.5061,3.7696531,1.0443716,.043415371,.41153252,Somogy,15,0,30.4,.22966905,.073840015,298845,369330,.23585726,.21176487,.017020032,3.4052424,21,.0075047491,14,.0055467756,.042572528,3.4360046,6,.016817864,4,.0090235276,.04408066,141.2307,.001038559,.20778722,.00045793829,3.0445225,.0074767284,.0025977672,.20966431,1.7917595,.016678009,.953716664667738,.6642213479921431,1.360806562590573,.114168401207919,-.5417333112365599,-.2641064770576147,-.5496787022907022,1.326394913155677,-.4953984337034748,1.297198746169516,-.5902405915577892,-.2869362997624027,-.5649283775534253,-.0313168639137303,.3292873192300428,-.0233109107906297,-.1275699626615704,.8431830060366692,-1.791824171933683,.0481609775737627,-.264214300523606,.3122573328227026,-.10455008623654,-.2448406731115118,-.0725408794762411,-1.005307637848957,.8903633967761925,.6019358490804853,-.7560572747387184,1.532542978411673,-.518832586298513,.9839797886869705,1.466786336393476,-.9979713011073393,-.7542126888141942,-1.048377472507859,.658778775556086,.1058021248858849,-.9195202974088615,1.7329533,1.8779603,1.998224
3282,Bugac,60562,.36303559,5855323,.027367899,.44271791,.0487817,.49022979,.4873457,2837,501116.69,788847,.26744449,799,.00047969999,.4115603,.067117304,1746.26,2.177567,1.0059179,.005900465,.28163552,Baranya,3,64.610001,16.9,.30541873,.078817733,3000,3000,0,0,.098942384,2.7063987,9,.068744421,6,.055572826,.16856737,2.8397846,2,.075093538,2,.075093538,.023297107,112.06286,.006349436,.17367791,.00441154,2.1972246,.066484518,.010817485,.18223768,.69314718,.07240767,-.378533304799159,.1963703466954544,.6288310934210187,-.4691478954207275,.3586414353793665,.1786803187667611,1.797288263956781,-1.130955925821757,-2.654670956797699,-.9171279093508599,-.0670860298104416,-.9376254536784027,-.8731863826605809,-.4475550385842465,-.6365922499790111,-.3868144165103543,-.6004469809749975,-.6212510217453285,.0655554404637056,-1.09550629839961,1.060212905903151,.4717071505820359,-.1082798899247131,-.2709274183345059,-.0725878240666648,.1639590920439859,.3698367052523698,-.2305660708466185,.2635411889168149,.0732720598636683,.6866379390707716,-.3128521244842344,.8058234939942122,.1949644086334287,.2904324997042662,.2634354917250535,.36722225945743,-.5616743676827851,-.336654597741893,.3485834,.15679768,.18863963
3295,Elek,23353,.40807021,5117175,.32819059,.75719333,.1179747,.48911279,.48287541,5081,415544.81,662787,.23315521,1410,.00094110001,.3284826,.058069199,670.56238,1.223492,1.0129172,.012834446,.27750441,Bekes,4,14.86,23.700001,.26062846,.068391867,125,0,-.99206346,-4.8362784,.107118,.64786106,3,.021185741,1,0,.24969544,.64839327,2,.058588047,2,.058588047,.026415538,43.407398,.0069340509,.041937876,.0013714129,1.0986123,.020964444,.016163491,.041972328,.69314718,.056935988,-.2115788612950594,-.0839944782215392,-.7568084866974119,-1.063959429679843,.2349562866892179,.1462386818965624,.8542335469798945,2.31900172932731,.9503905651777278,.3145021863897136,-.4505562167865151,-1.358601734875847,-1.407852574047475,-.3416189532989296,.5102344726060225,-.3312475808849473,-.6486276279954263,-.6678243526686615,-1.364635499254388,-.5194367587372202,.2770881569213029,.1377383762643843,-.1083161358832504,-.2711410514949595,-.0727852825307333,.2806486030317319,-1.163444301138262,-.6468170308101704,-.5282781618804529,-.8387722642288349,-.6524924385143992,-.1182712887161196,-.7499553947327911,.3262813315984365,-.5128487603417339,1.116622899061288,-1.123856971116147,-.5616743676827851,-.5017403697151305,-.61392897,-.27559984,-.69497734
3304,Encs,10947,.86607373,10200000,.27713829,.64850593,.067605101,.49720991,.47959799,6620,620410.63,880762,.34607989,2262,.00060630002,.22872651,.1439954,1336.976,2.8820601,1.0367223,.036064103,.34169185,Borsod-Abauj-Zemplen,5,16.559999,30.799999,.25108224,.054834057,0,0,0,0,.068276018,1.1452758,3,.019747155,1,0,.20990658,1.2159816,3,.075970992,2,.038759124,.053667072,82.84697,.0042307875,.070968091,.001223651,1.0986123,.01955471,.013007058,.075349443,1.0986123,.073223501,1.486353257248378,.4033929327876168,.1016195676524625,.8949295111442966,.1442757231366837,.3814093886151258,-.2781455889847118,1.733513057672215,-.2955725380086454,-.5820728206975044,3.191105818102189,-.3507513413821565,-.4833415232180431,-.2689649268933581,-.3219232123059883,-.2537632208966548,-.3168597478526753,.0558125941902335,-1.315764659493049,.0820473830637557,.1101795466072142,-.2965550869729434,-.1083177117944912,-.2711410514949595,-.0725878240666648,-.2737378335736209,-.7929499304278301,-.6468170308101704,-.5522296311197147,-.8387722642288349,-.6524924385143992,1.582143426554328,.1437718079506815,-.2809290172191474,-.5518913252704225,.6128769443139134,-.7690443243281907,-.3948052445406176,-.3278784083013208,1.2204064,1.3330405,1.1668035
3312,Berhida,24551,.192991,6609226,.22942659,.70454168,.15410671,.44994009,.4431752,6072,573554.13,981237,.3035759,1734,.00090280001,.24373969,.065977201,1005.693,0,1.0152646,.015149298,.28557312,Veszprem,19,133.601,12.5,.1292517,.066326529,4046390,998050,-.75334787,-1.3997763,.22140372,1.7857498,4,.18243347,3,.15414174,.1732868,1.7957444,3,.25993019,3,.25993019,.012289307,64.040657,.014098576,.11371322,.011617023,1.3862944,.16757458,.01103458,.11434966,1.0986123,.23105632,-1.008930563866358,-.4435302960147073,-.3251163166722433,.1576187502951014,-.86347977847714,-.991484675938357,-.1077237061383608,1.186335774534411,.3468062955681718,.9576491736094119,-.1154050366017328,-.5812648730761628,-.0571905984235156,-.2948352364906636,.4150384124133237,-.3017816975091177,-.5512379682422631,-.5768592460257961,2.048878001062748,-1.468257081955788,-2.019937414107529,.0715799882255397,-.0573036999106111,-.2000688595647076,-.0727377690244578,1.911833260069781,-.3158993625048472,-.5774418708162451,2.156385765160283,-.4739545345918336,3.061838799933307,-.9997061046629128,-.2823918781543375,1.935585807025707,2.194310089173205,.2980824305062009,-.3544557961416135,-.3948052445406176,1.512057569746915,-.90658015,-1.881567,-1.819447
3314,Nyirpazony,55358,.85367233,56000000,.0217105,.79784793,.019732101,.48918959,.49474141,3501,697734,1050717,.37623361,662,.000062300001,.2946533,.0701157,521.87927,0,.98877835,-.011285085,.18908884,Szabolcs-Szatmar-Bereg,16,60.619999,21.4,.30496454,0,4000,3000,-.24993752,-.28759876,.18633197,.97474539,4,.1276733,2,.058856245,.34657359,.9802081,2,.34657359,2,.34657359,.047849275,29.251909,.010444112,.054635555,.0071562291,1.3862944,.12015648,.019425832,.054941744,.69314718,.29756328,1.440378198540041,-.4435302960147073,-.9483318197745686,1.418001984323225,.5632680491595408,.1484692608243773,.4702209557960179,-1.195837291220183,1.416443951110406,-1.434208568424334,.0599898446067903,.0296459194834658,.2374992871671664,-.4162085320648835,-1.674055262925956,-.3992737560859365,2.672613411372362,-1.66460474490171,-.0491473563325575,-.7142838730751525,1.052271774835941,-2.05303875013001,-.108267282634787,-.2709274183345059,-.072637571165065,1.411258947547222,-.9199678067915497,-.5774418708162451,1.244666507096584,-.6563633994103343,.7657580059669517,1.219130187401694,-1.070728291471525,1.114715583997544,1.015651299997518,1.637271097375115,-.98598667488615,-.5616743676827851,2.378653554289412,.10493599,-.41625866,-.53673387
3315,Boly,12546,0,4691977,.35236409,.59482139,.065551601,.47019789,.44143009,3876,746973.63,1007982,.37794921,1819,.00085170002,.32000861,.051098499,602.15503,0,1.0651696,.063134007,.46929824,Bacs-Kiskun,2,14.14,28.4,.24678418,.083373033,164570,150690,-.084340498,-.088110708,.1535659,.92260581,3,.032339606,2,.016328668,.22161022,.92661202,2,.1060857,1,0,0,39.199318,.009996892,.060060147,.0021052561,1.0986123,.031827688,.014426467,.060320944,.69314718,.10082738,-1.72439585671384,-.4435302960147073,-.8449261203439663,1.447762270776671,-.9117638060421764,-.4031216608766717,.7580412046723001,2.59623328862907,-.9109975677807466,-.6186249504243381,-.7459833582588153,.2718833861751412,.0562446489875781,-.3985053092565084,.2880275285252517,-.2940514503271872,-.6763812963001461,1.49442276043456,-1.385333719853855,-.1212712114593296,.035031122632016,.617625769523706,-.1062429300913607,-.2604102578453731,-.0726046110422869,.9435931756591847,-.9588034470388938,-.6468170308101704,-.3425739625654174,-.6563633994103343,-.2590228770068397,-1.766522331373092,-.8453133232335029,1.014260440641294,-.3189481564085895,.8394053256828831,-.9288035360435708,-.5616743676827851,-.026675070804812,-1.8468467,-1.4406581,-2.0958879
