metroreg,TIME_PERIOD,area,gdp,population,unemp,metroreg_d,iccs,Nr_Crimes,iccs_d
IT007M,2018,3514.0,38900.0,1013260.0,27.9,Firenze,ICCS0401,694,Robbery
IT007M,2018,3514.0,38900.0,1013260.0,27.9,Firenze,ICCS05012,6160,Burglary of private residential premises
IT007M,2018,3514.0,38900.0,1013260.0,27.9,Firenze,ICCS050211,1920,Theft of a motorized land vehicle
IT007M,2019,3514.0,42900.0,998976.0,30.1,Firenze,ICCS0101,2,Intentional homicide
IT007M,2019,3514.0,42900.0,998976.0,30.1,Firenze,ICCS0401,522,Robbery
IT007M,2019,3514.0,42900.0,998976.0,30.1,Firenze,ICCS05012,5384,Burglary of private residential premises
IT007M,2019,3514.0,42900.0,998976.0,30.1,Firenze,ICCS050211,1552,Theft of a motorized land vehicle
IT007M,2020,3514.0,34700.0,995517.0,28.2,Firenze,ICCS0101,5,Intentional homicide
IT007M,2020,3514.0,34700.0,995517.0,28.2,Firenze,ICCS0401,454,Robbery
IT007M,2020,3514.0,34700.0,995517.0,28.2,Firenze,ICCS05012,2723,Burglary of private residential premises
IT007M,2020,3514.0,34700.0,995517.0,28.2,Firenze,ICCS050211,955,Theft of a motorized land vehicle
IT008M,2008,3825.4,20300.0,,,Bari,ICCS0101,15,Intentional homicide
IT008M,2008,3825.4,20300.0,,,Bari,ICCS05012,3544,Burglary of private residential premises
IT008M,2008,3825.4,20300.0,,,Bari,ICCS050211,11637,Theft of a motorized land vehicle
IT008M,2009,3825.4,19500.0,,,Bari,ICCS0101,12,Intentional homicide
IT008M,2009,3825.4,19500.0,,,Bari,ICCS05012,3490,Burglary of private residential premises
IT008M,2009,3825.4,19500.0,,,Bari,ICCS050211,12350,Theft of a motorized land vehicle
IT008M,2010,3825.4,19900.0,,,Bari,ICCS0101,23,Intentional homicide
IT008M,2010,3825.4,19900.0,,,Bari,ICCS05012,3377,Burglary of private residential premises
IT008M,2010,3825.4,19900.0,,,Bari,ICCS050211,12822,Theft of a motorized land vehicle
IT008M,2011,3825.4,20200.0,,,Bari,ICCS0101,14,Intentional homicide
IT008M,2011,3825.4,20200.0,,,Bari,ICCS05012,3538,Burglary of private residential premises
IT008M,2011,3825.4,20200.0,,,Bari,ICCS050211,8123,Theft of a motorized land vehicle
IT008M,2012,3825.4,20200.0,,,Bari,ICCS0101,19,Intentional homicide
IT008M,2012,3825.4,20200.0,,,Bari,ICCS05012,4222,Burglary of private residential premises
IT008M,2012,3825.4,20200.0,,,Bari,ICCS050211,7648,Theft of a motorized land vehicle
IT008M,2013,3863.0,19800.0,,,Bari,ICCS0101,17,Intentional homicide
IT008M,2013,3863.0,19800.0,,,Bari,ICCS05012,4452,Burglary of private residential premises
IT008M,2013,3863.0,19800.0,,,Bari,ICCS050211,8242,Theft of a motorized land vehicle
IT008M,2014,3863.0,19700.0,1261964.0,,Bari,ICCS0101,11,Intentional homicide
IT008M,2014,3863.0,19700.0,1261964.0,,Bari,ICCS0401,1312,Robbery
IT008M,2014,3863.0,19700.0,1261964.0,,Bari,ICCS05012,4400,Burglary of private residential premises
IT008M,2014,3863.0,19700.0,1261964.0,,Bari,ICCS050211,8677,Theft of a motorized land vehicle
IT008M,2015,3863.0,20500.0,1266379.0,,Bari,ICCS0101,10,Intentional homicide
IT008M,2015,3863.0,20500.0,1266379.0,,Bari,ICCS0401,1328,Robbery
IT008M,2015,3863.0,20500.0,1266379.0,,Bari,ICCS05012,4418,Burglary of private residential premises
IT008M,2015,3863.0,20500.0,1266379.0,,Bari,ICCS050211,8398,Theft of a motorized land vehicle
IT008M,2016,3863.0,21100.0,1263820.0,101.2,Bari,ICCS0101,12,Intentional homicide
IT008M,2016,3863.0,21100.0,1263820.0,101.2,Bari,ICCS0401,957,Robbery
IT008M,2016,3863.0,21100.0,1263820.0,101.2,Bari,ICCS05012,4102,Burglary of private residential premises
IT008M,2016,3863.0,21100.0,1263820.0,101.2,Bari,ICCS050211,8316,Theft of a motorized land vehicle
IT008M,2017,3863.0,21400.0,1260142.0,76.1,Bari,ICCS0101,13,Intentional homicide
IT008M,2017,3863.0,21400.0,1260142.0,76.1,Bari,ICCS0401,770,Robbery
IT008M,2017,3863.0,21400.0,1260142.0,76.1,Bari,ICCS05012,4020,Burglary of private residential premises
IT008M,2017,3863.0,21400.0,1260142.0,76.1,Bari,ICCS050211,8003,Theft of a motorized land vehicle
IT008M,2018,3863.0,22200.0,1257520.0,63.1,Bari,ICCS0101,7,Intentional homicide
IT008M,2018,3863.0,22200.0,1257520.0,63.1,Bari,ICCS0401,691,Robbery
IT008M,2018,3863.0,22200.0,1257520.0,63.1,Bari,ICCS05012,3603,Burglary of private residential premises
IT008M,2018,3863.0,22200.0,1257520.0,63.1,Bari,ICCS050211,8466,Theft of a motorized land vehicle
IT008M,2019,3863.0,22700.0,1234997.0,58.6,Bari,ICCS0101,3,Intentional homicide
IT008M,2019,3863.0,22700.0,1234997.0,58.6,Bari,ICCS0401,455,Robbery
IT008M,2019,3863.0,22700.0,1234997.0,58.6,Bari,ICCS05012,2722,Burglary of private residential premises
IT008M,2019,3863.0,22700.0,1234997.0,58.6,Bari,ICCS050211,7385,Theft of a motorized land vehicle
IT008M,2020,3863.0,21400.0,1230205.0,49.3,Bari,ICCS0101,1,Intentional homicide
IT008M,2020,3863.0,21400.0,1230205.0,49.3,Bari,ICCS0401,359,Robbery
IT008M,2020,3863.0,21400.0,1230205.0,49.3,Bari,ICCS05012,2034,Burglary of private residential premises
IT008M,2020,3863.0,21400.0,1230205.0,49.3,Bari,ICCS050211,6305,Theft of a motorized land vehicle
IT009M,2008,3702.4,35900.0,,,Bologna,ICCS0101,8,Intentional homicide
IT009M,2008,3702.4,35900.0,,,Bologna,ICCS05012,3112,Burglary of private residential premises
IT009M,2008,3702.4,35900.0,,,Bologna,ICCS050211,4336,Theft of a motorized land vehicle
IT009M,2009,3702.4,34300.0,,,Bologna,ICCS0101,13,Intentional homicide
IT009M,2009,3702.4,34300.0,,,Bologna,ICCS05012,2909,Burglary of private residential premises
IT009M,2009,3702.4,34300.0,,,Bologna,ICCS050211,3739,Theft of a motorized land vehicle
IT009M,2010,3702.4,36300.0,,,Bologna,ICCS0101,6,Intentional homicide
IT009M,2010,3702.4,36300.0,,,Bologna,ICCS05012,3050,Burglary of private residential premises
IT009M,2010,3702.4,36300.0,,,Bologna,ICCS050211,3332,Theft of a motorized land vehicle
IT009M,2011,3702.4,37900.0,,,Bologna,ICCS0101,9,Intentional homicide
IT009M,2011,3702.4,37900.0,,,Bologna,ICCS05012,4270,Burglary of private residential premises
IT009M,2011,3702.4,37900.0,,,Bologna,ICCS050211,3501,Theft of a motorized land vehicle
IT009M,2012,3702.4,36900.0,,,Bologna,ICCS0101,6,Intentional homicide
IT009M,2012,3702.4,36900.0,,,Bologna,ICCS05012,5426,Burglary of private residential premises
IT009M,2012,3702.4,36900.0,,,Bologna,ICCS050211,3639,Theft of a motorized land vehicle
IT009M,2013,3703.0,37100.0,,,Bologna,ICCS0101,5,Intentional homicide
IT009M,2013,3703.0,37100.0,,,Bologna,ICCS05012,5674,Burglary of private residential premises
IT009M,2013,3703.0,37100.0,,,Bologna,ICCS050211,3333,Theft of a motorized land vehicle
IT009M,2014,3703.0,37700.0,1001170.0,,Bologna,ICCS0101,2,Intentional homicide
IT009M,2014,3703.0,37700.0,1001170.0,,Bologna,ICCS0401,895,Robbery
IT009M,2014,3703.0,37700.0,1001170.0,,Bologna,ICCS05012,5842,Burglary of private residential premises
IT009M,2014,3703.0,37700.0,1001170.0,,Bologna,ICCS050211,2871,Theft of a motorized land vehicle
IT009M,2015,3703.0,38500.0,1004323.0,,Bologna,ICCS0101,2,Intentional homicide
IT009M,2015,3703.0,38500.0,1004323.0,,Bologna,ICCS0401,836,Robbery
IT009M,2015,3703.0,38500.0,1004323.0,,Bologna,ICCS05012,6113,Burglary of private residential premises
IT009M,2015,3703.0,38500.0,1004323.0,,Bologna,ICCS050211,2445,Theft of a motorized land vehicle
IT009M,2016,3703.0,39200.0,1005831.0,26.6,Bologna,ICCS0101,7,Intentional homicide
IT009M,2016,3703.0,39200.0,1005831.0,26.6,Bologna,ICCS0401,717,Robbery
IT009M,2016,3703.0,39200.0,1005831.0,26.6,Bologna,ICCS05012,5941,Burglary of private residential premises
IT009M,2016,3703.0,39200.0,1005831.0,26.6,Bologna,ICCS050211,1820,Theft of a motorized land vehicle
IT009M,2017,3703.0,40300.0,1009210.0,25.0,Bologna,ICCS0101,4,Intentional homicide
IT009M,2017,3703.0,40300.0,1009210.0,25.0,Bologna,ICCS0401,595,Robbery
IT009M,2017,3703.0,40300.0,1009210.0,25.0,Bologna,ICCS05012,5325,Burglary of private residential premises
IT009M,2017,3703.0,40300.0,1009210.0,25.0,Bologna,ICCS050211,1800,Theft of a motorized land vehicle
IT009M,2018,3703.0,41400.0,1011291.0,27.9,Bologna,ICCS0101,4,Intentional homicide
IT009M,2018,3703.0,41400.0,1011291.0,27.9,Bologna,ICCS0401,688,Robbery
IT009M,2018,3703.0,41400.0,1011291.0,27.9,Bologna,ICCS05012,5447,Burglary of private residential premises
IT009M,2018,3703.0,41400.0,1011291.0,27.9,Bologna,ICCS050211,1405,Theft of a motorized land vehicle
IT009M,2019,3703.0,42300.0,1017551.0,22.2,Bologna,ICCS0101,6,Intentional homicide
IT009M,2019,3703.0,42300.0,1017551.0,22.2,Bologna,ICCS0401,555,Robbery
IT009M,2019,3703.0,42300.0,1017551.0,22.2,Bologna,ICCS05012,4653,Burglary of private residential premises
IT009M,2019,3703.0,42300.0,1017551.0,22.2,Bologna,ICCS050211,1468,Theft of a motorized land vehicle
IT009M,2020,3703.0,39200.0,1021501.0,21.5,Bologna,ICCS0101,3,Intentional homicide
IT009M,2020,3703.0,39200.0,1021501.0,21.5,Bologna,ICCS0401,506,Robbery
IT009M,2020,3703.0,39200.0,1021501.0,21.5,Bologna,ICCS05012,3664,Burglary of private residential premises
IT009M,2020,3703.0,39200.0,1021501.0,21.5,Bologna,ICCS050211,1116,Theft of a motorized land vehicle
IT010M,2008,3552.2,18900.0,,,Catania,ICCS0101,16,Intentional homicide
IT010M,2008,3552.2,18900.0,,,Catania,ICCS05012,2318,Burglary of private residential premises
IT010M,2008,3552.2,18900.0,,,Catania,ICCS050211,12598,Theft of a motorized land vehicle
IT010M,2009,3552.2,18200.0,,,Catania,ICCS0101,24,Intentional homicide
IT010M,2009,3552.2,18200.0,,,Catania,ICCS05012,2387,Burglary of private residential premises
IT010M,2009,3552.2,18200.0,,,Catania,ICCS050211,13069,Theft of a motorized land vehicle
IT010M,2010,3552.2,18100.0,,,Catania,ICCS0101,17,Intentional homicide
IT010M,2010,3552.2,18100.0,,,Catania,ICCS05012,2636,Burglary of private residential premises
IT010M,2010,3552.2,18100.0,,,Catania,ICCS050211,11112,Theft of a motorized land vehicle
IT010M,2011,3552.2,18000.0,,,Catania,ICCS0101,14,Intentional homicide
IT010M,2011,3552.2,18000.0,,,Catania,ICCS05012,3259,Burglary of private residential premises
IT010M,2011,3552.2,18000.0,,,Catania,ICCS050211,12020,Theft of a motorized land vehicle
IT010M,2012,3552.2,17900.0,,,Catania,ICCS0101,12,Intentional homicide
IT010M,2012,3552.2,17900.0,,,Catania,ICCS05012,4026,Burglary of private residential premises
IT010M,2012,3552.2,17900.0,,,Catania,ICCS050211,12115,Theft of a motorized land vehicle
IT010M,2013,3574.0,17700.0,,,Catania,ICCS0101,17,Intentional homicide
IT010M,2013,3574.0,17700.0,,,Catania,ICCS05012,3946,Burglary of private residential premises
IT010M,2013,3574.0,17700.0,,,Catania,ICCS050211,12203,Theft of a motorized land vehicle
IT010M,2014,3574.0,17900.0,1115704.0,,Catania,ICCS0101,18,Intentional homicide
IT010M,2014,3574.0,17900.0,1115704.0,,Catania,ICCS0401,1446,Robbery
IT010M,2014,3574.0,17900.0,1115704.0,,Catania,ICCS05012,3690,Burglary of private residential premises
IT010M,2014,3574.0,17900.0,1115704.0,,Catania,ICCS050211,10068,Theft of a motorized land vehicle
IT010M,2015,3574.0,17800.0,1116917.0,,Catania,ICCS0101,13,Intentional homicide
IT010M,2015,3574.0,17800.0,1116917.0,,Catania,ICCS0401,1216,Robbery
IT010M,2015,3574.0,17800.0,1116917.0,,Catania,ICCS05012,3563,Burglary of private residential premises
IT010M,2015,3574.0,17800.0,1116917.0,,Catania,ICCS050211,8794,Theft of a motorized land vehicle
IT010M,2016,3574.0,18100.0,1115535.0,67.7,Catania,ICCS0101,10,Intentional homicide
IT010M,2016,3574.0,18100.0,1115535.0,67.7,Catania,ICCS0401,819,Robbery
IT010M,2016,3574.0,18100.0,1115535.0,67.7,Catania,ICCS05012,3256,Burglary of private residential premises
IT010M,2016,3574.0,18100.0,1115535.0,67.7,Catania,ICCS050211,7976,Theft of a motorized land vehicle
IT010M,2017,3574.0,18500.0,1113303.0,69.8,Catania,ICCS0101,7,Intentional homicide
IT010M,2017,3574.0,18500.0,1113303.0,69.8,Catania,ICCS0401,647,Robbery
IT010M,2017,3574.0,18500.0,1113303.0,69.8,Catania,ICCS05012,2651,Burglary of private residential premises
IT010M,2017,3574.0,18500.0,1113303.0,69.8,Catania,ICCS050211,8387,Theft of a motorized land vehicle
IT010M,2018,3574.0,18800.0,1109888.0,69.6,Catania,ICCS0101,12,Intentional homicide
IT010M,2018,3574.0,18800.0,1109888.0,69.6,Catania,ICCS0401,751,Robbery
IT010M,2018,3574.0,18800.0,1109888.0,69.6,Catania,ICCS05012,2459,Burglary of private residential premises
IT010M,2018,3574.0,18800.0,1109888.0,69.6,Catania,ICCS050211,8573,Theft of a motorized land vehicle
IT010M,2019,3574.0,19400.0,1077270.0,58.3,Catania,ICCS0101,3,Intentional homicide
IT010M,2019,3574.0,19400.0,1077270.0,58.3,Catania,ICCS0401,618,Robbery
IT010M,2019,3574.0,19400.0,1077270.0,58.3,Catania,ICCS05012,2001,Burglary of private residential premises
IT010M,2019,3574.0,19400.0,1077270.0,58.3,Catania,ICCS050211,8802,Theft of a motorized land vehicle
IT010M,2020,3574.0,18000.0,1072634.0,54.3,Catania,ICCS0101,8,Intentional homicide
IT010M,2020,3574.0,18000.0,1072634.0,54.3,Catania,ICCS0401,506,Robbery
IT010M,2020,3574.0,18000.0,1072634.0,54.3,Catania,ICCS05012,1559,Burglary of private residential premises
IT010M,2020,3574.0,18000.0,1072634.0,54.3,Catania,ICCS050211,5602,Theft of a motorized land vehicle
IT011M,2008,2466.5,29000.0,,,Venezia,ICCS0101,2,Intentional homicide
IT011M,2008,2466.5,29000.0,,,Venezia,ICCS05012,2520,Burglary of private residential premises
IT011M,2008,2466.5,29000.0,,,Venezia,ICCS050211,958,Theft of a motorized land vehicle
IT011M,2009,2466.5,28500.0,,,Venezia,ICCS0101,4,Intentional homicide
IT011M,2009,2466.5,28500.0,,,Venezia,ICCS05012,3017,Burglary of private residential premises
IT011M,2009,2466.5,28500.0,,,Venezia,ICCS050211,1007,Theft of a motorized land vehicle
IT011M,2010,2466.5,28900.0,,,Venezia,ICCS0101,6,Intentional homicide
IT011M,2010,2466.5,28900.0,,,Venezia,ICCS05012,2993,Burglary of private residential premises
IT011M,2010,2466.5,28900.0,,,Venezia,ICCS050211,923,Theft of a motorized land vehicle
IT011M,2011,2466.5,29500.0,,,Venezia,ICCS0101,11,Intentional homicide
IT011M,2011,2466.5,29500.0,,,Venezia,ICCS05012,4023,Burglary of private residential premises
IT011M,2011,2466.5,29500.0,,,Venezia,ICCS050211,896,Theft of a motorized land vehicle
IT011M,2012,2466.5,28700.0,,,Venezia,ICCS0101,3,Intentional homicide
IT011M,2012,2466.5,28700.0,,,Venezia,ICCS05012,4234,Burglary of private residential premises
IT011M,2012,2466.5,28700.0,,,Venezia,ICCS050211,830,Theft of a motorized land vehicle
IT011M,2013,2473.0,28700.0,,,Venezia,ICCS0101,4,Intentional homicide
IT011M,2013,2473.0,28700.0,,,Venezia,ICCS05012,4758,Burglary of private residential premises
IT011M,2013,2473.0,28700.0,,,Venezia,ICCS050211,623,Theft of a motorized land vehicle
IT011M,2014,2473.0,29100.0,857841.0,,Venezia,ICCS0101,4,Intentional homicide
IT011M,2014,2473.0,29100.0,857841.0,,Venezia,ICCS0401,356,Robbery
IT011M,2014,2473.0,29100.0,857841.0,,Venezia,ICCS05012,5023,Burglary of private residential premises
IT011M,2014,2473.0,29100.0,857841.0,,Venezia,ICCS050211,591,Theft of a motorized land vehicle
IT011M,2015,2473.0,29800.0,858198.0,,Venezia,ICCS0101,3,Intentional homicide
IT011M,2015,2473.0,29800.0,858198.0,,Venezia,ICCS0401,369,Robbery
IT011M,2015,2473.0,29800.0,858198.0,,Venezia,ICCS05012,3976,Burglary of private residential premises
IT011M,2015,2473.0,29800.0,858198.0,,Venezia,ICCS050211,460,Theft of a motorized land vehicle
IT011M,2016,2473.0,30600.0,855696.0,26.5,Venezia,ICCS0101,3,Intentional homicide
IT011M,2016,2473.0,30600.0,855696.0,26.5,Venezia,ICCS0401,278,Robbery
IT011M,2016,2473.0,30600.0,855696.0,26.5,Venezia,ICCS05012,3742,Burglary of private residential premises
IT011M,2016,2473.0,30600.0,855696.0,26.5,Venezia,ICCS050211,411,Theft of a motorized land vehicle
IT011M,2017,2473.0,31300.0,854275.0,18.8,Venezia,ICCS0101,5,Intentional homicide
IT011M,2017,2473.0,31300.0,854275.0,18.8,Venezia,ICCS0401,308,Robbery
IT011M,2017,2473.0,31300.0,854275.0,18.8,Venezia,ICCS05012,3664,Burglary of private residential premises
IT011M,2017,2473.0,31300.0,854275.0,18.8,Venezia,ICCS050211,410,Theft of a motorized land vehicle
IT011M,2018,2473.0,31900.0,853552.0,24.3,Venezia,ICCS0101,3,Intentional homicide
IT011M,2018,2473.0,31900.0,853552.0,24.3,Venezia,ICCS0401,321,Robbery
IT011M,2018,2473.0,31900.0,853552.0,24.3,Venezia,ICCS05012,3527,Burglary of private residential premises
IT011M,2018,2473.0,31900.0,853552.0,24.3,Venezia,ICCS050211,418,Theft of a motorized land vehicle
IT011M,2019,2473.0,32800.0,851057.0,23.9,Venezia,ICCS0101,2,Intentional homicide
IT011M,2019,2473.0,32800.0,851057.0,23.9,Venezia,ICCS0401,276,Robbery
IT011M,2019,2473.0,32800.0,851057.0,23.9,Venezia,ICCS05012,3079,Burglary of private residential premises
IT011M,2019,2473.0,32800.0,851057.0,23.9,Venezia,ICCS050211,349,Theft of a motorized land vehicle
IT011M,2020,2473.0,28000.0,848829.0,21.8,Venezia,ICCS0101,3,Intentional homicide
IT011M,2020,2473.0,28000.0,848829.0,21.8,Venezia,ICCS0401,241,Robbery
IT011M,2020,2473.0,28000.0,848829.0,21.8,Venezia,ICCS05012,2329,Burglary of private residential premises
IT011M,2020,2473.0,28000.0,848829.0,21.8,Venezia,ICCS050211,290,Theft of a motorized land vehicle
IT012M,2008,3121.0,30800.0,,,Verona,ICCS0101,11,Intentional homicide
IT012M,2008,3121.0,30800.0,,,Verona,ICCS05012,2024,Burglary of private residential premises
IT012M,2008,3121.0,30800.0,,,Verona,ICCS050211,1578,Theft of a motorized land vehicle
IT012M,2009,3121.0,31600.0,,,Verona,ICCS0101,6,Intentional homicide
IT012M,2009,3121.0,31600.0,,,Verona,ICCS05012,1979,Burglary of private residential premises
IT012M,2009,3121.0,31600.0,,,Verona,ICCS050211,1292,Theft of a motorized land vehicle
IT012M,2010,3121.0,31000.0,,,Verona,ICCS0101,1,Intentional homicide
IT012M,2010,3121.0,31000.0,,,Verona,ICCS05012,1883,Burglary of private residential premises
IT012M,2010,3121.0,31000.0,,,Verona,ICCS050211,1096,Theft of a motorized land vehicle
IT012M,2011,3121.0,31200.0,,,Verona,ICCS0101,5,Intentional homicide
IT012M,2011,3121.0,31200.0,,,Verona,ICCS05012,2803,Burglary of private residential premises
IT012M,2011,3121.0,31200.0,,,Verona,ICCS050211,1138,Theft of a motorized land vehicle
IT012M,2012,3121.0,31100.0,,,Verona,ICCS0101,3,Intentional homicide
IT012M,2012,3121.0,31100.0,,,Verona,ICCS05012,3935,Burglary of private residential premises
IT012M,2012,3121.0,31100.0,,,Verona,ICCS050211,1067,Theft of a motorized land vehicle
IT012M,2013,3096.0,31100.0,,,Verona,ICCS0101,2,Intentional homicide
IT012M,2013,3096.0,31100.0,,,Verona,ICCS05012,4132,Burglary of private residential premises
IT012M,2013,3096.0,31100.0,,,Verona,ICCS050211,921,Theft of a motorized land vehicle
IT012M,2014,3096.0,31200.0,921717.0,,Verona,ICCS0101,3,Intentional homicide
IT012M,2014,3096.0,31200.0,921717.0,,Verona,ICCS0401,295,Robbery
IT012M,2014,3096.0,31200.0,921717.0,,Verona,ICCS05012,4570,Burglary of private residential premises
IT012M,2014,3096.0,31200.0,921717.0,,Verona,ICCS050211,961,Theft of a motorized land vehicle
IT012M,2015,3096.0,31900.0,923664.0,,Verona,ICCS0101,4,Intentional homicide
IT012M,2015,3096.0,31900.0,923664.0,,Verona,ICCS0401,296,Robbery
IT012M,2015,3096.0,31900.0,923664.0,,Verona,ICCS05012,3887,Burglary of private residential premises
IT012M,2015,3096.0,31900.0,923664.0,,Verona,ICCS050211,792,Theft of a motorized land vehicle
IT012M,2016,3096.0,33100.0,922383.0,22.6,Verona,ICCS0101,7,Intentional homicide
IT012M,2016,3096.0,33100.0,922383.0,22.6,Verona,ICCS0401,349,Robbery
IT012M,2016,3096.0,33100.0,922383.0,22.6,Verona,ICCS05012,3870,Burglary of private residential premises
IT012M,2016,3096.0,33100.0,922383.0,22.6,Verona,ICCS050211,791,Theft of a motorized land vehicle
IT012M,2017,3096.0,34200.0,921557.0,25.9,Verona,ICCS0101,4,Intentional homicide
IT012M,2017,3096.0,34200.0,921557.0,25.9,Verona,ICCS0401,319,Robbery
IT012M,2017,3096.0,34200.0,921557.0,25.9,Verona,ICCS05012,3029,Burglary of private residential premises
IT012M,2017,3096.0,34200.0,921557.0,25.9,Verona,ICCS050211,635,Theft of a motorized land vehicle
IT012M,2018,3096.0,34400.0,922821.0,30.8,Verona,ICCS0101,1,Intentional homicide
IT012M,2018,3096.0,34400.0,922821.0,30.8,Verona,ICCS0401,320,Robbery
IT012M,2018,3096.0,34400.0,922821.0,30.8,Verona,ICCS05012,3237,Burglary of private residential premises
IT012M,2018,3096.0,34400.0,922821.0,30.8,Verona,ICCS050211,623,Theft of a motorized land vehicle
IT012M,2019,3096.0,34800.0,922857.0,20.8,Verona,ICCS0101,3,Intentional homicide
IT012M,2019,3096.0,34800.0,922857.0,20.8,Verona,ICCS0401,247,Robbery
IT012M,2019,3096.0,34800.0,922857.0,20.8,Verona,ICCS05012,3046,Burglary of private residential premises
IT012M,2019,3096.0,34800.0,922857.0,20.8,Verona,ICCS050211,596,Theft of a motorized land vehicle
