DATAFLOW,LAST UPDATE,freq,unit,ipc,metroreg,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2006,7.4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2007,7.24,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2008,4.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2009,3.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2010,5.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2011,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL008M:Enschede,2012,2.75,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1987,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1989,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1992,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1994,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1996,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1997,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1998,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,1999,2.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2000,2.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2001,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2002,2.62,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2003,0.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2004,4.29,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2005,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2006,2.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2007,2.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2008,1.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2009,3.4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2010,3.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2011,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL009M:Arnhem - Nijmegen,2012,3.5,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1982,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1993,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1994,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1995,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1996,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1997,4.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1998,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,1999,6.53,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2000,13.93,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2001,10.51,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2002,4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2003,3.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2004,2.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2005,2.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2006,7.95,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2007,15.78,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2008,6.03,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2009,1.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2010,3.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2011,2.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL010M:Heerlen,2012,1.17,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1989,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1990,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1991,4.63,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1992,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1993,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1994,5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1995,2.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1996,4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1997,6.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1998,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,1999,1.9,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2000,3.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2001,7.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2002,4.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2003,1.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2004,14.47,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2005,14.32,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2006,6.05,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2007,10.43,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2008,10,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2009,6.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2010,3.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2011,5.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL012M:Breda,2012,4.34,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1978,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1980,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1981,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1986,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1988,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1989,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1992,0.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1993,0.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1994,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1995,0.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1996,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1997,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1998,1.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,1999,5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2000,5.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2001,3.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2002,4.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2003,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2004,2.88,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2005,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2006,4.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2007,6.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2008,3.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2009,0.7,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2010,2.25,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2011,4.23,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NL503M:s-Hertogenbosch,2012,4.78,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1982,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1986,1.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1988,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1989,5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1994,3,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1995,4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1996,10.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1997,18.27,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1998,10.6,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,1999,15.65,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2000,11,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2001,15.83,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2002,18.86,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2003,31.75,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2004,21.98,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2005,17.42,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2006,15.34,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2007,19.85,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2008,16.13,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2009,20,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2010,14,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2011,15.88,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO001MC:Oslo,2012,19.05,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,1998,3.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2002,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2003,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2004,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2005,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2006,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2007,2.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2008,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,NO002M:Bergen,2011,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL001MC:Warszawa,2010,2.67,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL001MC:Warszawa,2011,7.08,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL001MC:Warszawa,2012,4.67,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL003M:Kraków,2009,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL004M:Wroclaw,2007,3.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL004M:Wroclaw,2009,1.74,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL004M:Wroclaw,2010,3.96,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL004M:Wroclaw,2011,1.64,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL004M:Wroclaw,2012,2.95,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL005M:Poznan,2010,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL005M:Poznan,2011,1.12,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL005M:Poznan,2012,3.5,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL008M:Bydgoszcz - Torún,2012,1,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL009M:Lublin,2009,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL009M:Lublin,2011,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL011M:Bialystok,2006,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL015M:Rzeszów,2008,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL015M:Rzeszów,2009,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL015M:Rzeszów,2010,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL016M:Opole,2012,1,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL025M:Radom,2011,1.17,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL506M:Bielsko-Biala,2005,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL506M:Bielsko-Biala,2006,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL506M:Bielsko-Biala,2010,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PL506M:Bielsko-Biala,2011,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT001MC:Lisboa,2000,1.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT001MC:Lisboa,2001,2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT001MC:Lisboa,2005,20.86,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT001MC:Lisboa,2006,13.4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT001MC:Lisboa,2007,11.05,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT001MC:Lisboa,2009,3.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),1993,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),2003,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),2007,0.2,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),2008,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),2010,0.4,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),2011,1.42,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT002M_10:Porto (NUTS 2010),2012,1.67,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT005M:Coimbra,2005,1.37,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT005M:Coimbra,2006,2.98,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT005M:Coimbra,2007,4.92,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT005M:Coimbra,2008,0.58,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT005M:Coimbra,2011,1,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,PT005M:Coimbra,2012,1,p
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,RO001MC_10:Bucuresti (NUTS 2010),2009,4.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,RO003M:Timisoara,2003,0.5,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,RO003M:Timisoara,2009,0.33,
ESTAT:MET_PAT_EPTEC(1.0),19/07/18 23:00:00,A:Annual,NR:Number,CTE:Communication technology,RO003M:Timisoara,2011,1,
